16, 2334
17, 2789
18, 2778
19, 5750
20, 4567
21, 4511
22, 2945
23, 3864
24, 5622
25, 5060
26, 3479
27, 4340
28, 3994
29, 4878
30, 5049
31, 5806
32, 4721
33, 4054
34, 4366
35, 4764
36, 4233
37, 4502
38, 4588
39, 6959
40, 4601
41, 5411
42, 4884
43, 5673
44, 5137
45, 4695
46, 5202
47, 3920
48, 6634
49, 5214
50, 4841
51, 5115
52, 7599
53, 5790
54, 5106
55, 4964
56, 6556
57, 5727
58, 9278
59, 7725
60, 5874
61, 5853
62, 3995
63, 8322
64, 6712
